family,source_file,source_column,candidate_key,logical_parent,raw_target,parsing_policy,analytical_use,disposition,reconciliation_rule,metadata_variants
nport,DESC_REF_INDEX_COMPONENT.tsv,NOTIONAL_AMOUNT,False,FUND_REPORTED_HOLDING.tsv,nport_desc_ref_index_component_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,DESC_REF_INDEX_COMPONENT.tsv,OTHER_DESC,False,FUND_REPORTED_HOLDING.tsv,nport_desc_ref_index_component_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,DESC_REF_INDEX_COMPONENT.tsv,OTHER_IDENTIFIER,False,FUND_REPORTED_HOLDING.tsv,nport_desc_ref_index_component_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,DESC_REF_INDEX_COMPONENT.tsv,TICKER,False,FUND_REPORTED_HOLDING.tsv,nport_desc_ref_index_component_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,DESC_REF_INDEX_COMPONENT.tsv,VALUE,False,FUND_REPORTED_HOLDING.tsv,nport_desc_ref_index_component_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,DESC_REF_OTHER.tsv,CUSIP,False,FUND_REPORTED_HOLDING.tsv,nport_desc_ref_other_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,DESC_REF_OTHER.tsv,DESC_REF_OTHER_ID,True,FUND_REPORTED_HOLDING.tsv,nport_desc_ref_other_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,DESC_REF_OTHER.tsv,HOLDING_ID,True,FUND_REPORTED_HOLDING.tsv,nport_desc_ref_other_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,DESC_REF_OTHER.tsv,ISIN,False,FUND_REPORTED_HOLDING.tsv,nport_desc_ref_other_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,DESC_REF_OTHER.tsv,ISSUER_NAME,False,FUND_REPORTED_HOLDING.tsv,nport_desc_ref_other_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,DESC_REF_OTHER.tsv,ISSUE_TITLE,False,FUND_REPORTED_HOLDING.tsv,nport_desc_ref_other_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,DESC_REF_OTHER.tsv,OTHER_DESC,False,FUND_REPORTED_HOLDING.tsv,nport_desc_ref_other_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,DESC_REF_OTHER.tsv,OTHER_IDENTIFIER,False,FUND_REPORTED_HOLDING.tsv,nport_desc_ref_other_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,DESC_REF_OTHER.tsv,TICKER,False,FUND_REPORTED_HOLDING.tsv,nport_desc_ref_other_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,EXPLANATORY_NOTE.tsv,ACCESSION_NUMBER,True,SUBMISSION.tsv,nport_explanatory_note_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,EXPLANATORY_NOTE.tsv,EXPLANATORY_NOTE,False,SUBMISSION.tsv,nport_explanatory_note_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,EXPLANATORY_NOTE.tsv,EXPLANATORY_NOTE_ID,True,SUBMISSION.tsv,nport_explanatory_note_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,EXPLANATORY_NOTE.tsv,ITEM_NO,False,SUBMISSION.tsv,nport_explanatory_note_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FLOATING_RATE_RESET_TENOR.tsv,HOLDING_ID,True,FUND_REPORTED_HOLDING.tsv,nport_floating_rate_reset_tenor_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FLOATING_RATE_RESET_TENOR.tsv,RATE_RESET_TENOR_ID,True,FUND_REPORTED_HOLDING.tsv,nport_floating_rate_reset_tenor_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FLOATING_RATE_RESET_TENOR.tsv,RATE_TENOR,False,FUND_REPORTED_HOLDING.tsv,nport_floating_rate_reset_tenor_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FLOATING_RATE_RESET_TENOR.tsv,RATE_TENOR_UNIT,False,FUND_REPORTED_HOLDING.tsv,nport_floating_rate_reset_tenor_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FLOATING_RATE_RESET_TENOR.tsv,RECEIPT_OR_PAYMENT,False,FUND_REPORTED_HOLDING.tsv,nport_floating_rate_reset_tenor_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FLOATING_RATE_RESET_TENOR.tsv,RESET_DATE,False,FUND_REPORTED_HOLDING.tsv,nport_floating_rate_reset_tenor_raw,date_field_specific_fail_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FLOATING_RATE_RESET_TENOR.tsv,RESET_DATE_UNIT,False,FUND_REPORTED_HOLDING.tsv,nport_floating_rate_reset_tenor_raw,date_field_specific_fail_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FUND_REPORTED_HOLDING.tsv,ACCESSION_NUMBER,True,SUBMISSION.tsv,nport_fund_reported_holding_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FUND_REPORTED_HOLDING.tsv,ASSET_CAT,False,SUBMISSION.tsv,nport_fund_reported_holding_raw,text_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FUND_REPORTED_HOLDING.tsv,BALANCE,False,SUBMISSION.tsv,nport_fund_reported_holding_raw,decimal_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FUND_REPORTED_HOLDING.tsv,CURRENCY_CODE,False,SUBMISSION.tsv,nport_fund_reported_holding_raw,text_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
